"id","t","p","p_adj"
"205776_at",-7.87941235638196,1.49379974323102e-12,3.39761870381773e-12
"205778_at",1.52612083622183,0.130295598832394,0.153177264578267
"205782_at",8.63953557284774,2.37281408939083e-12,5.3180175424505e-12
"205786_s_at",15.4798661347973,2.54321336984725e-27,1.81337027719806e-26
"205792_at",5.29218388866313,1.71188062181171e-06,2.8127684814977e-06
"205795_at",5.13712843694463,1.28717915861809e-06,2.12863608431664e-06
"205799_s_at",-5.37513099275506,3.66873354856193e-07,6.20769153415611e-07
"205802_at",15.1132070114324,6.31680422125957e-26,3.96871347179956e-25
"205803_s_at",13.1579138517144,3.07924021991093e-21,1.32971134003478e-20
"205815_at",-5.74397373720834,6.30605234072186e-08,1.11116991245134e-07
"205825_at",-4.69466410442932,6.81921705742438e-06,1.08330152839705e-05
"205828_at",-0.430150206756152,0.66793891994842,0.690458775644591
"205844_at",-2.0641427362939,0.040993078841447,0.0508022553467569
"205860_x_at",2.36107591925602,0.0198447962642242,0.0253517272275464
"205863_at",4.10578304329114,0.000102852859856684,0.000152784335426644
"205880_at",20.0739788555339,5.11785662184366e-37,1.5383674904483e-35
"205884_at",6.42867254482637,4.10737870264838e-09,7.70699088269274e-09
"205886_at",-3.67396028360665,0.000353346432520493,0.000506243066405529
"205892_s_at",-4.90471545430445,3.9197389512167e-06,6.27895487169823e-06
"205898_at",6.06622279488805,4.04803756336404e-08,7.19366500500939e-08
"205907_s_at",7.73085015023413,1.42262732072425e-10,2.85456502967313e-10
"205910_s_at",3.82665547762249,0.000251878935564833,0.000362904519004595
